,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
255,"리버비, 싱글 빈야드 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166629.jpg?767698,리버비 에스테이트,뉴질랜드,사우스,소비뇽 블랑,white,12.5,1.0,4.0,2.0,1.0,"야채류, 조개류, 염소 치즈 등과 잘 어울린다.",60000.0,2019,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166629,"유니크하고 클래식한 소비뇽 블랑을 생산하기 위해 전통적인 방법인 한방 중에 Hand Picking으로 수확 후 대부분의 스테인레스 와 약간의 오크 발효로 복잡미를 강조하였다. 섬세한 Pale 레몬 빛의 매혹적인 Crisp, 갓 베어낸 풀향, 시트러스한 패션프루트의 향을 느낄 수 있다. 완벽하고 균형잡힌 유쾌한 산도는 더욱 신선하고 우아한 파인애플, 시트러스의 맛을 잘 보여주는 와인이다.
60,000원 (750㎖) 레드와인 앤 제이와이",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,255
256,"리버비, 싱글 빈야드 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166628.jpg?269053,리버비 에스테이트,뉴질랜드,사우스,샤르도네,white,12.5,1.0,3.0,3.0,1.0,"로스트된 치킨, 돼지고기, 피자, 파스타 등과 잘 어울린다.",86000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166628,"샤르도네 품종은 리버비 와이너리의 설립과 함께 포도나무를 심은 대표적인 와인이다. 100% 손 수확후 25%는 새 프렌치 오크통에서 12개월간 숙성 후 병입되지만 출고는 2년 이상 숙성 후 출고된다.
86,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,256
257,"팍스톤, 토마스 블락 그르나슈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166610.jpg?915347,팍스톤,호주,사우스,그르나슈,red,13.5,1.0,4.0,3.0,3.0,돼지고기 구이 요리 등과 잘 어울린다.,97000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166610,"2017년은 맥라렌 베일에서 와인 생산에 있어 환상적인 해였다. 토마스 블락 포도밭은 매우 특별한 포도밭으로 맥라렌 베일의 평균 아침보다 더 추운날씨를 보인다.

가장 우아한 레드 와인을 생산하기 위한 완벽한 조건을 갖춘 곳이다. 보라색 빛이 도는 짙은 붉은색을 띠며, 라즈베리향과 프렌치 오크향이 느껴진다. 부드럽고 달콤한 과즙이 풍부한 맛으로 우아하고 풍부한 타닌이 매혹적인 미디엄 바디의 와인이다. 손 수확 후 2주간 발효 후 프렌치 오크통에서 6개월 숙성 후 병입한다.
97,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,257
258,"팍스톤, 크래커 배럴 쉬라즈 카베르네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166609.jpg?873960,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,4.0,4.0,5.0,바비큐 등과 잘 어울린다.,179000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166609,"2016년 맥라렌 베일은 강우량이 적은 해였다. 따라서 환상적인 과실맛과 균형 있는 최고 품질의 와인을 생산 할 수 있었다.

와인메이커인 Richard Freebairn이 선택한 4개의 배럴에서만 엄선한 최고급 와인이다. 깊고 진한 붉은 빛의 보라색을 띠며 카베르네 소비뇽 품종 특유의 스파이시한 향과 계피, 다크 초콜릿, 훈제 파프리카, 페퍼민트 향 등이 느껴진다. 첫 맛은 카베르네 소비뇽 특유의 맛이 중반으로 가면서 쉬라즈를 느낄 수 있다. 오크향과 풍부한 과실 맛이 어우러진 복합적인 타닌이 훌륭한 힘이 있는 풀바디 와인이다. 100% 프렌치 오크통만 사용한다.
179,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,258
259,"팍스톤, 콴동 팜 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166608.jpg?426100,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,4.0,4.0,5.0,"스테이크, 라자냐 등과 잘 어울린다.",97000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166608,"2017년은 맥라렌 베일에서 와인 생산에 있어 환상적인 해였다. 단일 포도밭인 콴동 팜 포도밭에서 생산되었다.

진한 붉은색과 보라빛을 띠며 레드 베리류의 과일향과 감초, 계피향 등이 느껴진다. 입 안에서는 자두, 블루베리 및 체리 특성의 과실맛과 오크, 향신료가 부드러운 타닌과 균형을 이루고 있는 와인이다. 손 수확 후 탄산가스 침용하며, 2주간 펌핑 발효한다. 프렌치 오크통에서 12개월 숙성 후 병입한다.
97,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259
260,"팍스톤, 존스 블락 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166607.jpg?943079,팍스톤,호주,사우스,시라/쉬라즈,red,14.5,1.0,4.0,5.0,5.0,스테이크 등과 잘 어울린다.,149000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166607,"2016년 맥라렌 베일은 강우량이 적은 해였다. 따라서 환상적인 과실맛과 균형있는 최고 품질의 와인을 생산할 수 있었다.

최고급의 맥라렌 베일 쉬라즈 와인으로 명성이 높은 와인이다. 깊고 진한 자주빛을 띠며 구운 오크향, 화려한 과실향과 스파이시한 향이 느껴진다. 풍부하고 오랫동안 지속되는 타닌과 과실맛이 어우러져 우아하고 아름다움이 느껴지는 풀바디의 와인이다. 손 수확 후, 15일간 펌핑 발효 후 아메리칸 오크통과 프렌치 오크통에서 22개월 숙성한다. 40%는 새 오크통이다.
149,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,260
261,"팍스톤, 엠브이 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166606.jpg?032988,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,4.0,4.0,4.0,"스테이크, 닭고기 등과 잘 어울린다.",60000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166606,"클래식한 맥라렌 베일 쉬라즈의 우아함과 균형감을 표현한 와인이다. 이 와인은 지금 마시기에도 환상적이지만 10~15년 동안 셀러 숙성 후 마시면 더욱 좋을 와인이라는 평가를 받고 있다.

붉은 빛이 도는 짙은 보라색을 띠며, 진하고 밀도 있는 과실향과 초콜릿, 모카, 바닐라의 향이 느껴진다. 오크향과 체리, 자두와 같은 신선한 과실맛과 부드러운 타닌, 매끈한 질감의 긴 여운이 있는 풀 바디 와인이다. 14일간 하루 2회씩 펌핑 발효한다. 아메리칸&프렌치 오크통에서 12개월 숙성한다.
60,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,261
262,"팍스톤, 에이에이에이 쉬라즈 그르나슈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166605.jpg?888940,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,4.0,3.0,3.0,돼지고기 등과 잘 어울린다.,60000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166605,"쉬라즈는 팍스톤 와이너리에서 가장 품질 좋은 포도를 생산하는 것으로 유명한 'Gateway'와 'John Block' 포도밭에서 수확한 포도를 사용하였다.

붉은 빛이 도는 밝은 보라색을 띠며, 체리꽃향과 강한 단맛의 디저트인 터키쉬 딜아이트와 같은 달콤한 향, 그리고 향미료인 육두구의 맛이 느껴진다. 부드럽고 실키한 과실맛과 라즈베리, 시나몬 향이 입안을 감싸며 우아한 타닌이 매력적인 미디엄 바디의 와인이다. 14일간 하루 2회씩 펌핑 발효한다. 프렌치&헝가리 오크통에서 12개월 숙성한다.
60,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,262
263,"팍스톤, 나우 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166604.jpg?585154,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,3.0,3.0,4.0,스테이크 등과 잘 어울린다.,64000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166604,"NOW는 Natural Organic Wine의 약자이다.

생동감 있는 보라빛과 붉은색을 띠며 라즈베리와 자두와 같은 붉은 과실향과 민트, 라벤더, 바이올렛 등의 꽃향이 느껴진다. 신선한 과실맛과 부드러운 타닌 벨벳처럼 부드러운 여운을 지닌 미디엄 바디의 와인이다

2018년은 겨울 가우량이 매우 좋았다. 건조한 봄은 포도 나무 성장을 촉진시켰고 30년만에 가장 건조했던 여름은 특히 평년보다 따뜻했던 가을은 질병의 위협을 감소시키고 자연 발효를 도와 와인 생산에 있어 아주 좋은 해였다고 할 수 있다. 14일간 1차 발효 후 2차는 탱크에서 발효한다.
64,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,263
264,"팍스톤, 게서 화이트",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166602.jpg?620570,팍스톤,호주,사우스,소비뇽 블랑,white,12.5,1.0,4.0,2.0,1.0,"샐러드, 갑각류, 연어, 참치 등과 잘 어울린다.",53000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166602,"팍스톤 와이너리는 남호주 맥라렌 지역의 유기농 및 바이오 다이나믹 포도 재배의 선두에 있는 대표적인 와이너리이다. David Paxton(Viticulturist and Owner)과 Richard Freebairn(Winemaker)은 수십 년간의 경험을 결합하여 바이오 나이나믹 및 올가닉 방식을 채택하여 가장 건강한 포도 나무로 자연의좋은 기운이 전해지는 맛과 향의 최고 품질의 와인을 생산하고 있다.

게서 화이트는 소비뇽 블랑, 샤르도네, 피노 그리 품종을 블렌딩한 와인이다. 옅은 밀짚색을 띠며 신선하고 향긋한 자몽과 같은 열대 과일 향이 조화를 이룬다. 멜론, 레몬 및 라임 맛이 풍부하게 느껴지며 둥근 질감과 긴 여운이 특징인 경쾌하고 가벼운 바디의 와인이다. 스테인리스 스틸 탱크에서 12~16도 사이로 발효한다.

2017년은 맥라렌 베일에서 와인 생산에 있어 환상적인 해였다. 당도와 산도의 균형이 최적인 야간에 수확하였고, 와인은 발효가 끝날 때까지 황을 첨가하지 않고 스테인리스 스틸 통에서 섭씨 12~16도 사이에 발효되었다.


53,000원 (750㎖) 유와인(주)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,264
265,"팍스톤, 게서 레드",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166601.jpg?337459,팍스톤,호주,사우스,카베르네 소비뇽,red,13.5,1.0,4.0,3.0,4.0,"스테이크, 바베큐 등과 잘 어울린다.",53000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166601,"팍스톤 와이너리는 남호주 맥라렌 지역의 유기농 및 바이오 다이나믹 포도 재배의 선두에 있는 대표적인 와이너리이다. David Paxton(Viticulturist and Owner)과 Richard Freebairn(Winemaker)은 수십 년간의 경험을 결합하여 바이오 나이나믹 및 올가닉 방식을 채택하여 가장 건강한 포도 나무로 자연의좋은 기운이 전해지는 맛과 향의 최고 품질의 와인을 생산하고 있다.

게서 레드는 쉬라즈, 그르나슈, 카베르네 소비뇽, 네비올로, 템프라니오 품종을 블렌딩한 와인이다. 특히 카베르네 소비뇽의 구조감이 훌륭하여 팍스톤 와인을 테스팅 해볼 수 있는 셀라 도어에서 가장 인기있는 와인이다. 짙고 선명한 선홍색을 띠며 블랙베리류의 과일향과 민트향의 카베르네 소비뇽 품종 특유의 향을 느낄 수 있다. 부드러운 질감과 함께 입 안에서는 시나몬, 잘 익은 자두,체리 등의 쉬라즈와 네비올로 품종이 가져다주분 풍부한 과일 맛과 템프라니오, 그르나슈 품종이 선사하는 부드러운 타닌의 여운이 인상적인 미디움 바디의 와인이다. 프렌치 오크통과 미국 오크통에서 발효 및 숙성한다.

2017년은 맥라렌 베일에서 와인 생산에 있어 환상적인 해였다. 쉬라즈, 그르나슈, 카베르네 소비뇽, 네비올로와 템프라니오 품종을 프랑스 오크통과 미국 오크통에서 별도로 발효시켜 숙성시켰다.

53,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,265
266,"티스웰, 히스필드 베르멘티노",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166598.jpg?954417,티스웰,호주,사우스,베르멘티노,white,11.5,1.0,3.0,3.0,1.0,"해산물 요리, 샐러드 등과 잘 어울린다.",60000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166598,"감귤류, 배, 복숭아 풍미의 신선한 과실향과 바다 내음의 상쾌함이 인상적인 드라이 화이트 와인이다. 청량한 산도의 밸런스가 조화로우며 가볍게 즐길 수 있는 라이트 바디 와인이다.
60,000원 (750㎖) 유와인(주)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,266
267,샤또 라그랑쥬 몽바동,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166582.jpg?287777,바롱 드 몽포트,프랑스,보르도,메를로,red,14.5,1.0,4.0,5.0,4.0,"닭고기, 송아지 고기, 치즈 등과 잘 어울린다.",55000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166582,"샤토 라그랑쥬 몽바동의 포도밭은 생떼밀리옹과 유사한 점토질과 석회암 토양으로 이루어져 있다. 또한 유기농과 바이오다이나믹 방식으로 포도를 재배하고 있어 일반 보르도 와인들에 비해 품질이 뛰어난 와인들이 재배되고 있다.

짙은 보라색 빛을 띠며 체리, 블루베리 등의 신선한 검붉은 과일 향과 플로럴 향, 바닐라 향의 아로마가 느껴진다. 부드럽고 유연한 타닌 구조감을 보이며 진하고도 복합적인 풍미가 우아한 와인이다.
55,000원 (750㎖) 유와인(주)",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,267
268,샤또 드 로쉐,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166580.jpg?349467,바롱 드 몽포트,프랑스,보르도,메를로,red,13.5,1.0,4.0,5.0,4.0,"소고기, 양고기, 오리고기 등과 잘 어울린다.",106000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166580,"16헥타르에 촘촘하게 심어진 포도나무는 점토질로 이루어진 하층토가 주는 파워풀함을 바탕으로 유기농 재배 방식을 통한 생떼밀리옹 그랑크뤼 떼루아가 보여줄 수 있는 최상의 맛을 이끌어냈다.

진한 루비 색을 띠며 건포도, 자두, 라즈베리 등의 붉은 과일류의 향긋한 향이 인상적이다. 부드러운 타닌과 함께 균형 잡힌 조화로운 맛이 시간이 지남에 따라 더욱 더 진한 농도와 풍성한 부케를 느낄 수 있는 와인이다.
106,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,268
269,"도멘 프리 바론, 투랜느 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/0166579.jpg?992969,도멘 프리 바론,프랑스,루아르,피노 누아,red,12.5,1.0,3.0,3.0,3.0,"생선 테린, 야채 튀김 (애호박, 채소 등), 야채타트, 흰살 생선 그리고 가금류, 넓적다리 살, 구운 고기, 숙성치즈 등과 잘 어울리는 와인이다.",48000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166579,"루비색을 띠고 딸기, 라즈베리, 블랙베리, 체리의 아로마가 느껴찐다. 입 안에서는 부드러운 타닌과 질감이 매력적인 와인이다.

48,000원 (750㎖) 유와인(주)",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,269
270,"도멘 프리 바론, 투랜느 카베르네",http://img.wine21.com/no_image1.jpg?637128,도멘 프리 바론,프랑스,루아르,카베르네 프랑,red,13.5,1.0,4.0,4.0,4.0,"육류,가금류, 숙성한 치즈 등과 잘 어울린다.",46000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166578,"짙은 자주색을 띠는 튼튼한 레드 와인이다. 바이올렛, 라즈베리와 블랙커런트의 향을 느낄 수 있으며, 한잔 머금으면 입안으로 아름다움을 느낄 수가 있다. 또한 강렬하게 표현되는 맛과 함께 아주 좋은 균형이 잡힌 와인이다. 적정 시음년도는 3~5년 사이가 가장 좋다.

25년 수령의 카베르네 프랑과 35년 수령의 카베르네 소비뇽이 블렌딩 된 와인이다.
46,000원 (750㎖) 유와인(주)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270
271,"도멘 프리 바론, 투랜느 오이슬리 엘레겐트",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166577.jpg?174021,도멘 프리 바론,프랑스,루아르,소비뇽 블랑,white,13.5,1.0,4.0,1.0,1.0,"식전주, 샐러드, 생선요리, 염소 치즈 등과 잘 어울린다.",58000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166577,"2011년 투렌 지역의 새로운 AOC로 지정된 오슬리 지역에서 주력으로 생산하는 소비뇽 블랑 와인이다. 볕짚색을 띠며 시트러스 계열의 과일 향, 복숭아, 야채, 꽃 향등의 싱그럽고 다채로운 향이 느껴진다. 기분 좋은 산도와 함께 가벼운 바디감을 갖춘 밸런스 좋은 와인이다.
58,000원 (750㎖) 유와인(주)",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,271
272,"도멘 프리 바론, 투랜느 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166576.jpg?622936,도멘 프리 바론,프랑스,루아르,소비뇽 블랑,white,13.5,1.0,4.0,1.0,1.0,"식전주, 샐러드, 생선 요리 등과 잘 어울린다.",46000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166576,"2011년 투렌 지역의 새로운 AOC로 지정된 오슬리 지역에서 주력으로 생산하는 소비뇽 블랑 와인이다. 옅은 볕집색과 함께 잔잔한 녹색 빛의 림을 볼 수 있다. 진하고 신선한 야채향과 시트러스 계열의 과일 아로마 향이 코와 입 안에서 하니를 이루는 와인이다. 기분 좋은 산도와 함께 유쾌한 맛과 풍미를 가진 독보적인 와인이다.

수확 후, 24시간 동안 정제한다. 스테인리스 탱크에서 3주간 16~17도로 발효하며, 신선도와 밸런스를 위해 젖산 발효는 하지 않는다.
46,000원 (750㎖) 유와인(주)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272
273,"도멘 프리 바론, 투랜느 르네상스",http://img.wine21.com/no_image1.jpg?297024,도멘 프리 바론,프랑스,루아르,카베르네 프랑,red,12.5,1.0,3.0,4.0,4.0,"가금류, 구운 고기, 양고기 다리, 오리 마가렛, 송아지 고기 등과 잘 어울린다.",53000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166575,"가벼운 오렌지 뉘앙스가 있는 강렬한 적갈색의 레드 와인이다. 아로마는 복잡하면서도 조화로우며, 피노 누아의 미묘함과 카베르네 프랑과 꼬의 풍성함이 어우러져 있는 와인이다. 적정 시음년도는 1~5년 사이가 좋은 와인이다.
53,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273
