,title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y
600,"코퍼 케인, 보엔 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164443.png?031071,코퍼 케인,미국,캘리포니아,['피노 누아'],레드,테이블 와인,14.5,1,3,4,3,"붉은 육류, 붉은 살 생선, 부드러운 치즈, 단단한 치즈 등과 잘 어울린다.",80000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164443,"진한 가넷 컬러를 지녔으며 블랙베리, 시더 등의 복합적인 아로마가 느껴진다. 또한 매우 부드러운 타닌을 보여주며 체리, 말린 허브, 바닐라, 가죽 그리고 오크 풍미가 조화롭게 어우러진 와인이다.

이 와인은 캘리포니아 주에 위치한 3개의 주요 지역(러시안 리버 밸리, 산타 루치아 하이랜드, 산타 마리아 밸리)에서 생산된 피노 누아 100%로 생산된다. 러시안 리버 밸리(14% 블랜딩)에서 생산되는 포도는 레드베리 류의 과실 풍미와 미네랄리티를, 산타 루치아 하이랜드(29%)에서 생산되는 포도는 가죽, 숲 등 숙성에서 오는 얼시(Earthy)한 풍미를, 마지막으로 산타 마리아 밸리 (57% 블랜딩)에서 생산되는 포도는 약간의 스파이시한 풍미와 부드러운 질감을 각각 와인에 선사한다.
80,000원 (750㎖) 금양인터내셔날"
601,"코퍼 케인, 보엔 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164442.png?101483,코퍼 케인,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,14.5,1,3,4,1,"흰 육류, 익힌 해산물, 익히지 않은 해산물, 흰 살 생선, 채소 샐러드, 익힌 채소 등과 잘 어울린다.",80000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164442,"레몬 골드 빛깔을 지녔으며, 복숭아, 레몬, 허니 서클 등과 같은 핵과류 아로마가 지배적이다. 그와 함께 버터, 치즈, 크림 등과 같은 MLF (유산 발효) 풍미와 바닐라, 토스트 등 오크 풍미가 조화롭게 어우러져 있다.

캘리포니아 주에 위치한 3개의 주요 지역(러시안 리버 밸리, 산타 루치아 하이랜드, 산타 마리아 밸리)에서 생산된 샤르도네 100%로 생산된다. 러시안 리버 밸리(15%)에서 생산되는 포도는 핵과 풍미와 크림의 부드러운 터치를, 산타 루치아 하이랜드(30%)에서 생산되는 포도는 생생한 산도감을, 마지막으로 산타 마리아 밸리(55%)에서 생산되는 포도는 리치한 질감과 선명한 미네랄 풍미를 각각 와인에 선사한다.
80,000원 (750㎖) 금양인터내셔날"
602,"두카 디 사락냐노, 떼레 시칠리아네 ",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164410.png?430053,두카 디 사락냐노,이탈리아,시칠리아,"['시라/쉬라즈', '메를로', '카베르네 소비뇽']",레드,테이블 와인,14.5,1,3,3,3,"삼겹살, 돼지갈비, 숙성 치즈 등과 잘 어울린다.",38000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164410,"짙은 자주색을 띠고 잘 익은 붉은 과일, 잼, 스위트 바닐라, 후추의 아로마가 느껴진다. 입 안에서는 벨벳의 부드러운 질감과 강하지만 균형 잡힌 타닌, 과일향의 피니쉬를 가진 와인이다.
38,000원 (750㎖) 올빈와인"
603,"마쏘 안티코, 일 포테레 로쏘 풀리아",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164374.jpg?937427,쉥크 이탈리안 와이너리즈,이탈리아,뿔리아,['블랜드'],레드,테이블 와인,15.5,1,3,3,3,"그릴 미트, 스튜, 숙성 치즈 등과 잘 어울린다.",55000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164374,"루비 색을 띠며 숙성한 과일과 후추 향, 응축된 아로마와 복합적인 향을 느낄 수 있다. 부드러운 타닌과 바닐라 향의 풀바디 와인이다.

Apuglia 지역의 레드 품종을 블렌딩하여 만들어진 와인이다. 작은 나무 크기의 포도나무 상태로 유지를 하면서 포도 잎으로 열매를 감싸 올린 형태로 재배하는 방식인, 알베렐로(Alberello) 방식으로 재배했으며, 넝쿨에서 해풍에 의해 자연 건조 된 후 손으로 직접 수확했다. 줄기 제거 후 프렌치 오크에서 6개월 숙성한다.

55,000원 (750㎖) 올빈와인"
604,"고젤리노 비니, 브릭 다 루 모스카토 다스티",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164277.png?852735,고젤리노 비니,이탈리아,피에몬테,['모스카토'],화이트,테이블 와인,5,4,2,1,1,"각종 디저트, 신선한 과일, 리치한 치즈 등과 잘 어울린다.",28000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164277,"밝은 짚색을 띠며 복숭아의 달콤한 향기와 시트러스 계열의 상큼한 향이 매력적이다. 깨끗한 산도와 달콤한이 적절하게 균형을 이루며, 다양한 과일의 맛이 층을 이루며 빼곡하게 들어차 있다. 신선하고 깔끔한 끝맛과 부드러운 여운이 특징인 와인이다.
28,000원 (750㎖) 신동와인"
605,"고젤리노 비니, 브루나 모스카토 다스티",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164276.png?901132,고젤리노 비니,이탈리아,피에몬테,['모스카토'],화이트,테이블 와인,5,4,2,1,1,"해산물 파스타, 야채 요리, 샐러드 등과 잘 어울린다.",34000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=164276,"짙은 볏짚 컬러를 띠며 아카시아 꽃, 꿀, 세이지의 아로마가 강렬하다. 풍부한 부케감을 선사하며 섬세하면서도 달콤한 전형적인 모스카토의 아로마, 약간의 스파클과 달콤함이 잘 어우러진 가볍고 향기로운 모스카토 와인이다.
34,000원 (750㎖) 신동와인"
606,"페우디, 프리미티보 디 만두리아",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164261.png?945497,페우디 (페우디 디 산 그레고리오),이탈리아,뿔리아,['프리미티보'],레드,테이블 와인,9.5,1,3,4,3,불에 구운 고기 요리 등과 잘 어울린다.,100000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=164261,"체리 딸기 달콤한 향이 나며 프리미티보의 전형적인 스파이시 한 풍미와 우아함을 느낄 수 있다. 미네랄이 돋보이며 부드러 운 탄닌의 균형감이 뛰어난 와인이다. 열대과일과 시나몬향으로 마무리가 되는 와인이다.

스테인리스 탱크에서 알코올 발효와 침용을 거친 후, 스테인리스 스틸 탱크에서 6~7개월 간 숙성, 병입 후 최소 6개월의 에이징을 거친다.
100,000원 (750㎖) 무학주류상사"
607,"브라이다, 라 레지나",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164260.png?334114,브라이다 (지아코모 볼로냐 브라이다),이탈리아,피에몬테,['나스세따'],화이트,테이블 와인,12.5,1,4,3,1,"생선회, 신선한 치즈 등과 잘 어울린다.",120000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164260,"나스세타 품종의 특성을 완벽하게 표현하는 이 와인은 시 트러스향 사과향 배향 아카시아 꽃향 건초향 마른 풀향이 복합적으로 어우러진다. 시간이 경과함에 따라 미네랄이 느껴지며 플린트 향 또한 느껴진다. 입안에 머금으면 과일의 달콤함뿐만 아니라 짭짤함까지 느낄 수 있다 이러한 이유로 라인지역(Rhine region) 의 화이트와인과 비교되기도 한다.

100% 스틸 탱크에서 발효와 양조가 이루어진다.
120,000원 (750㎖) 무학주류상사"
608,"스탠리 힐, 말보로 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164252.png?847573,스탠리 힐,뉴질랜드,사우스,['소비뇽 블랑'],화이트,테이블 와인,12,1,3,2,1,"생굴, 초밥 등과 잘 어울린다.",54000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=164252,"54,000원 (750㎖)"
609,"포데레 29, 우니오",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164251.jpg?263885,포데레 29,이탈리아,뿔리아,"['네로 디 트로이아', '프리미티보']",레드,테이블 와인,9,1,3,5,3,대부분의 그릴류 요리들과 잘 어울린다.,62000,2018,750,https://www.wine21.com/13_search/wine_view.html?Idx=164251,"62,000원 (750㎖)"
610,"찰스 & 찰스, 로제",,찰스 앤 찰스,미국,워싱턴주,"['시라/쉬라즈', '그르나슈', '무르베드르', '카베르네 소비뇽', '쌩쏘', '쿠누아즈']",로제,테이블 와인,12.5,1,3,3,1,가벼운 소스의 음식과 잘 어울린다.,64000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164245,"창백한 연어의 빛깔을 띠고 있다. 야생의 산딸기와 체리의 향과 함께 밝은 산도를 동반한 스티러스, 프로방스에서 느낄 수 있는 허브들과 라벤더의 향을 느낄 수 있으며, 이후로는 매우 짙은 장미 꽃잎의 향이 느껴진다. 입 안에서 가벼운 듯 하면서 역동적인 맛의 변화와 함께 신선한 피니시를 느낄 수 있는 와인이다.
64,000원 (750㎖) 동원와인플러스"
611,"찰스 & 찰스, 리슬링",,찰스 앤 찰스,미국,워싱턴주,['리슬링'],화이트,테이블 와인,12.5,1,3,3,1,가벼운 소스의 음식과 잘 어울린다.,64000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=164244,"라임향을 동반한, 모젤 리슬링에서만 느낄 수 있는 다이나믹하면서 구조감이 느껴지는 와인이다. 감귤류의 풍미와 키 라임, 살구 , 복숭아와 여름 꽃의 향이 느껴진다. 뒤에서 느껴지는 약간의 염도와 함께 미네랄이 와인의 맛에 조명을 비춰주고, 살짝 느껴지는 듯한 당도와 함께 신선한 산도가 좋은 와인이다.
64,000원 (750㎖) 동원와인플러스"
612,"프리스트 랜치, 쁘띠 시라",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164240.png?748905,프리스트 랜치 와이너리 ,미국,캘리포니아,['쁘띠 쉬라'],레드,테이블 와인,9.5,1,3,4,4,"양고기를 이용한 라구, 훈제 바베큐 등과 잘 어울린다.",180000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=164240,"깊고 아름다운 보라색을 띠며, 약간의 블랙 페퍼의 터치가 담긴 허브, 블루베리, 자두의 향으로 가득한 프리스트 랜치 쁘띠 쉬라는 단단하지만 우아한 탄닌감과 탄탄한 질감이 인상적인 와인이다.

30% New French Oak에서 22 개월 동안 숙성
180,000원 (750㎖) 와인투유코리아"
613,"포틴핸즈, 런 와일드 레드 블랜드",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164180.png?098213,14핸즈 와이너리,미국,워싱턴주,"['시라/쉬라즈', '무르베드르', '그르나슈', '비오니에', '기타 품종']",레드,테이블 와인,9,1,3,3,4,"마리나라 파스타, 피자, 버거류, 스테이크 등과 잘 어울린다.",92000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=164180,"풍부한 과실의 맛이 강렬하게 다가온다. 붉은 과실류의 향이 복합적으로 느껴지는 레드 블랜딩 와인으로 블루베리, 블랙 커런트, 블랙 라즈베리 향이 강하다. 부드러운 타닌과 산도가 밸런스를 맞추어 내는 와인이다.

92,000원 (750㎖) 동원와인플러스"
614,"포틴핸즈, 리슬링",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164179.png?014880,14핸즈 와이너리,미국,워싱턴주,['리슬링'],화이트,테이블 와인,11.5,1,5,2,1,"태국식 커리 치킨, 매콤한 새우구이, 케이준 생선요리 등과 잘 어울린다.",90000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=164179,"사과, 배, 살구의 향과 균형 잡힌 미네랄 감이 잘 살아나는 리슬링으로 과일 타르트 같은 달콤함이 피니시에 이어진다. 완벽한 식전주로 어울리며 매콤한 한국음식과의 조화가 좋은 와인이다.

90,000원 (750㎖) 동원와인플러스"
615,"포틴핸즈, 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164178.png?411406,14핸즈 와이너리,미국,워싱턴주,"['샤르도네', '비오니에', '루산느', '마르산느']",화이트,테이블 와인,13.5,1,4,2,1,"로스트 치킨, 레몬 페퍼 연어, 체다 치즈 등과 잘 어울린다.",90000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=164178,"상쾌하고 가벼운 스타일의 샤도네이로 달콤한 라임, 배의 아로마와 스파이스감이 느껴진다. 정제된 과실감과 적절한 산도가 어우러져 버터, 카라멜, 그리고 바닐라의 느낌을 만들어내는 와인이다.

90,000원 (750㎖) 동원와인플러스"
616,"포틴핸즈, 메를로",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164177.png?066622,14핸즈 와이너리,미국,워싱턴주,"['메를로', '시라/쉬라즈', '카베르네 소비뇽', '기타 품종']",레드,테이블 와인,13.5,1,4,3,3,"BBQ립, 그릴드 스테이크, 크림 파스타 등과 잘 어울린다.",90000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=164177,"둥글둥글하며 구조감이 느껴지는 멜롯 특유의 질감을 살려내었다. 풍부한 블랙베리, 체리, 그리고 모카의 향이 강하다. 전체적인 밸런스감이 돋보이며 음식과 함께 최상의 조합을 만드는 와인이다.
58,000원 (750㎖) 동원와인플러스
90,000원 (750㎖) 동원와인플러스"
617,"포틴핸즈, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164176.png?600847,14핸즈 와이너리,미국,워싱턴주,"['카베르네 소비뇽', '메를로', '기타 품종']",레드,테이블 와인,13.5,1,4,4,4,"토마토 바질 브루체타, 스테이크, 허브 크러쉬드 립 등과 잘 어울린다.",90000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=164176,"풍부한 다크체리, 블랙커런트 등의 과실 아로마가 강렬하게 다가온다. 그 후 커피, 약간의 스파이스의 힌트를 느낄 수 있다. 전반적으로 오크의 스파이스함과 정제된 타닌감이 특징인 와인이다.

90,000원 (750㎖) 동원와인플러스"
618,"콘차이 토로, 유니온38 레세르바 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164174.jpg?105678,콘차이 토로,칠레,센트럴,"['카베르네 소비뇽', '기타 품종']",레드,테이블 와인,13.5,1,3,4,4,"붉은 육류, 단단한 치즈, 피자, 파스타 등과 잘 어울린다.",29000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164174,"유니온38은 와인수입사 금양인터내셔날과 칠레 와이너리 콘차이 토로가 한국의 영원한 평화와 화합을 기원하며 특별히 기획한 레인지이다. 모든 국민들이 유니온38과 함께 가족, 친구, 나아가 공동체에서 화합을 이루었으면 하는 바램으로 레세르바급이지만 더욱 합리적인 가격대로 출시되었다.

레드 베리류의 과일향과 함께 스파이스 풍미가 주를 이룬다. 적당한 바디감과 풍미가 오래도록 지속되는 와인이다.
29,900원 (750㎖) 금양인터내셔날"
619,"콘차이토로, 유니온38 레세르바 시라",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164173.jpg?164061,콘차이 토로,칠레,센트럴,['시라/쉬라즈'],레드,테이블 와인,13.5,1,3,3,3,"붉은 육류, 흰 육류, 익힌 채소, 치즈 등과 잘 어울린다.",29000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164173,"유니온38은 와인수입사 금양인터내셔날과 칠레 와이너리 콘차이토로가 한국의 영원한 평화와 화합을 기원하며 특별히 기획한 레인지이다. 모든 국민들이 유니온38과 함께 가족, 친구, 나아가 공동체에서 화합을 이루었으면 하는 바램으로 만들어진 와인이다.

잘 익은 블랙베리, 플럼의 과실향과 함께 약간의 바닐라, 초콜릿 향이 특징이다. 풀 바디와 오랜 피니쉬로 편안하게 즐기기 좋은 와인이다.
29,900원 (750㎖) 금양인터내셔날"
620,"아라마, 쉬라",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164172.png?784774,보데가스 셀라야,스페인,,['시라/쉬라즈'],레드,테이블 와인,12,1,3,4,4,"타파스, 치즈, 육류, 스튜 등과 잘 어울린다.",30000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164172,"체리 레드컬러에 바이올릿 톤이 어우러졌다. 고급스러운 아로마와 강렬한 과일향이 난다. 레드 프룻과 스파이시의 조화가 풍부한 맛을 내고 깊고 풍부한 풍미를 내며, 오랜 피니쉬를 가진 와인이다.
30,000원 (750㎖) 무학주류상사"
621,"바라문디, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0164000/W0164171.png?212567,바라문디,호주,빅토리아,['피노 누아'],레드,테이블 와인,14,1,3,3,2,"크리스마스 햄, 크랜베리와 오리고기로 만든 테린 등과 잘 어울린다.",29000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=164171,"중간 정도의 빨간색에 자줏빛이 약간 감도는 피노누아의 색은 호주 전역에서 자생하는 보틀브러쉬를 꼭 닮았다. 상큼한 베리가 한 가득 올라간 크리미한 파블로바를 떠올린다면 시골의 신선한 바람에 실려오는 체리, 딸기, 산딸기의 향을 느낄 수 있을 것이다. 한모금 맛을 보면 부드러운 탄닌이 입안을 살포시 감싸며 조화롭게 퍼진다.
29,000원 (750㎖) 무학주류상사"
