,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id,type
1998,"콘차이 토로, 센데로 까르미네르",http://img.wine21.com/WINE_MST/TITLE/0148000/W0148030.jpg?131915,콘차이 토로,칠레,센트럴,카르메네르,red,12.5,1.0,3.0,3.0,3.0,"등심 스테이크, 갈비찜, 튀김, 볶음요리, 해물요리등과도 잘 어울린다.
",28000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=148030,"보라빛이 감도는 강렬한 레드 컬러로 자두와 같은 건과일류의 달콤한 향과 초콜렛, 후추, 바닐라 향 등 다양한 향을 가진 와인이다. 파워풀한 구조감과 부드러운 탄닌의 질감이 잘 어우러져 완벽한 균형감을 보인다.

스페인어로 '길'이라는 뜻을 가지고 있다. 콘차이토로가 보여주는 이상적인 와인의 길이라는 의미를 가진 와인으로 합리적인 가겨과 함께 콘차이토로의 뛰어난 품질을 느낄 수 있다.

28,000원 (750㎖) 금양인터내셔날",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1998,b
1999,"콘차이 토로, 센데로 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0148000/W0148028.jpg?590080,콘차이 토로,칠레,센트럴,카베르네 소비뇽,red,12.5,1.0,3.0,3.0,3.0,"갈비찜, 로스트 안심과 등심, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",28000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=148028,"어둡고 짙은 레드 컬러로 딸기와 까시스, 초콜렛과 건과일의 달콤한 향과 바닐라 향의 조화가 좋다. 전체적인 구조감과 부드러운 탄닌의 질감이 잘 어우러진 미디엄-풀바디의 와인이다.

스페인어로 '길'이라는 뜻을 가지고 있다. 콘차이토로가 보여주는 이상적인 와인의 길이라는 의미를 가진 와인으로 합리적인 가격과 함께 콘차이토로의 뛰어난 품질을 느낄 수 있다.
28,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1999,b
2001,"갤로 패밀리, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0148000/W0148026.jpg?052679,갤로 패밀리 빈야드,미국,캘리포니아,카베르네 소비뇽,red,8.5,1.0,3.0,3.0,3.0,"가금류요리, 붉은 생선, 약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.
",22000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=148026,"맑은 레드 루비과 저속 발효를 거쳐 매실및 향신료의 기운을 느낄수 있으며 블랙커런트 향이 풍성하게 나타난다. 미디움과 풀바디의 중간 와인으로 부드럽고 매혹적인 맛을 제공한다.
22,000원 (750㎖)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2001,b
2004,"에듀케이티드 게스, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0148000/W0148000.jpg?365374,에듀케이티드 게스,미국,캘리포니아,카베르네 소비뇽,red,9.5,1.0,3.0,4.0,4.0,"안심, 등심 스테이크, 그릴에 구운 야채, 양고기 바베큐, 약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",90000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=148000,"블랙베리와 보이센베리의 풍부하고 원숙한 향으로 시작하여, 입 안에서 느껴지는 프렌치 바닐라의 향이 피니쉬까지 계속된다. 민트, 체리, 카시스의 풍미가 오크의 향와 최고의 조화를 이룬다. Educated Guess는 최고의 품질과 맛으로 그 동안 제대로 된 까베르네 쇼비뇽을 기다려온 마니아들의 욕구를 충분히 채워줄 것이다.
90,000원 (750㎖) 엘비",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004,b
2013,"브리스데일, 페트럴  리져브",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147968.jpg?583281,브리스데일,호주,사우스,카베르네 소비뇽,red,9.5,1.0,3.0,5.0,4.0,"돼지갈비, 갈비찜, 튀김, 볶음요리, 양고기, 정찬 요리와 함께하면 좋다.",102000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147968,"와인메이커의 각별한 선택으로 채택된 까베르네 쇼비뇽, 쉬라즈, 말벡 품종으로 만들었으며, 유칼릿, 후추향과 초콜렛향을 가지고있는 풀바디 와인이다. 18개월 이상 아메리칸 오크통에서 숙성을 거쳐 바닐라향과 어우러진 부드러운 탄닌을 느낄 수 있다. 앞으로도4~6년간 셀러에서 보관했다가 음용해도 좋다.
102,000원 (750㎖) 엘비",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013,b
2018,"로드니스트롱, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147928.jpg?935111,로드니 스트롱,미국,캘리포니아,피노 누아,red,9.0,1.0,3.0,3.0,3.0,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",100000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147928,"장미과 붉은 과일의 아로마, 바닐라의 섬세함과 스파이시한 느낌을 가져다준다.
100,000원 (750㎖) 국순당",1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2018,b
2019,쎌리에 데 도팡 프레스티지 레드,http://img.wine21.com/WINE_MST/TITLE/0147000/W0147926.jpg?030513,꼬뜨 뒤 론 와인 협동조합,프랑스,론,그르나슈,red,9.0,1.0,3.0,3.0,3.0,"붉은 고기류 및 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",35000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147926,"깊고 강렬한 붉은 색이 인상적이다. 향과 맛이 풍부하고 부드러우며 과일향과 꽃향기 그리고 매운향과 후추향이 조화를 이룬다.
35,000원 (750㎖) 국순당",1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,b
2020,"윤떼로, 크리안자",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147925.jpg?608908,윤떼로,스페인,,템프라니요,red,9.0,1.0,3.0,4.0,3.0,"가금류요리, 붉은 생선,송아지요리, 육즙이 풍부한 쇠고기요리등과 함께 하면 좋다.",22000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147925,"블랙베리와 레드커런트의 향이 스페인의 정취를 느끼게 한다. 어떤 음식과도 잘 어울리며 즐거움이 가득한 와인이다. 석류 틴트빛을 띄는 루비 레드로 밝고 깨끗함을 보여주는 와인이다. 베리와 잘 익은 과일향, 숙성시에 이용된 오크향과 가볍고 드라이하며, 조화롭고 스파이시한 맛이 균형을 이루어 입안을 맴돔. 긴 피니쉬를 자랑한다.
22,000원 (750㎖) 국순당",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,b
2030,"산타 줄리아, 리져브 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147878.jpg?396389,산타 줄리아,아르헨티나,멘도사,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"샐러드, 야채볶음, 닭 요리, 돼지고기꼬치,스시, 해산물, 강하지 않은 소스의 한식과도 잘 어울린다.",35000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147878,"연두색 톤이 도는 노란 빛깔, 복숭아, 사과, 바나나 등 잘 익은 하얀 과일과 함께 은은히 느껴지는 바닐라, 버터 그리고 꿀. 그리고 열대 과일의 향과 full-body. 풍부함과 긴 여운이 돋보이는 다양성이 입안 가득 느껴진다.
35,000원 (750㎖)",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2030,b
2033,"하이즈 랜치, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147875.jpg?426373,하이즈 랜치,미국,캘리포니아,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"흰살생선 요리, 크림소스의 파스타, 스파게티, 연어요리, 베이글, 치즈등과 어울린다. 
",36000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147875,"반짝이는 금빛이 감도는 노란색을 띄며 녹색 사과향, 바닐라향과 시나몬향을 느낄 수 있고, 입안 가득 매우 부드러운 과일 맛을 오래도록 느낄 수 있다.
36,000원 (750㎖)",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2033,b
2035,"산타 줄리아, 마그나",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147863.jpg?095040,산타 줄리아,아르헨티나,멘도사,블랜드,red,14.0,1.0,3.0,4.0,3.0,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 숙성된 치즈등과 잘 어울린다.",60000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147863,"자주 빛이 가장자리를 가진 짙은 루비색과 농익은 자두,무화과, 까시스(cassis)와 후추, 몇몇 향신료들의 향이 느껴진다. 가벼운 탄닌이 느껴지는 부드러운 첫 맛 후에 다양한 과일을 느낄 수 있으며, 길고 강한 여운이 인상적이다.
60,000원 (750㎖)",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2035,b
2037,레 오 드 고엘란,http://img.wine21.com/WINE_MST/TITLE/0147000/W0147860.jpg?339327,샤또 드 고엘란,프랑스,보르도,카베르네 소비뇽,red,8.5,1.0,3.0,4.0,3.0,"붉은 고기류 및 스테이크 혹은 파스타, 라자냐, 햄 등과 잘 어울린다.",35000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147860,"루비 빛의 강렬한 붉은 색과 블랙베리,까시스,검정색 과일 아로마가 주를 이루며, 바닐라 향이 은은하게 퍼진다. 견고한 바디감이 느껴지며 매우 부드러운 맛이 섬세한 나무향과 잘 어울어져 우아한 맛을 나타낸다.
35,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2037,b
2043,레 오브리에 드 라 뻬이라,http://img.wine21.com/WINE_MST/TITLE/0147000/147854.jpg?127892,도멘 드 라 뻬이라,프랑스,서던,쌩쏘,red,9.5,1.0,3.0,4.0,4.0,"베이컨, 하몽, 살라미, 바비큐요리 등과 함께하면 좋다.",70000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147854,"밝고 아름다운 루비색을 띠고, 제비꽃, 라일락등 꽃 향기가 두드러지게 나타나고, 달콤한 블랙베리, 향신료향 등이 뒤를 따른다. 우아하고 실키한 질감과 함께 신선하고 깔끔하며, 입 안 가득 꽃 향과 진한 과일의 풍미를 느낄 수 있으며 그 여운이 오래 남는다.

레 오브리에 드 라 뻬이라는 화려하고 풍부한 꽃향과 농축된 과일의 풍미가 잘 어우러져 놀랍도록 훌륭한 피니쉬를 선사하는 와인이다.
70,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2043,b
2045,"하이즈 랜치, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147852.jpg?532999,하이즈 랜치,미국,캘리포니아,카베르네 소비뇽,red,9.0,1.0,3.0,3.0,4.0,"삼겹살, 돼지갈비, 갈비찜, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",36000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147852,"붉은빛이 감도는 검은색과 바닐라 향과 옅은 과일향 끝에는 후추향과 커피향을 느낄 수 있다. 체리 맛과 아니스 열매 맛을 느낄 수 있으며, 잘 어울러진 균형감과 중간 정도의 탄닌감을 느낄 수 있다.
36,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2045,b
2048,"보데가스 페냐피엘, 미로스 오",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147849.jpg?861360,보데가스 페냐피엘,스페인,리베라,템프라니요,red,14.0,1.0,3.0,3.0,3.0,"불에 구운 붉은 고기류와 양생류 요리, 소스가 약간 가미된 요리, 숙성이 된 치즈 등과 잘 어울린다.",36000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147849,"연한 보랏빛이 감도는 짙고 강렬한 레드, 잘 익은 붉은 과일향과 바닐라향이 느껴지는 부드러운 오크향이 인상적이다.신선하면서도 정교하고 가벼운 탄닌과 라운드가 좋으며, 훌륭한 여운이 인상적이다.
36,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2048,b
2051,"산타 줄리아, 리져브 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147846.jpg?569101,산타 줄리아,아르헨티나,멘도사,카베르네 소비뇽,red,14.0,1.0,3.0,3.0,4.0,"비프 스테이크, 양고기 바베큐, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",35000.0,2006,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147846,"자주색 명암이 비추는 좋은 강도의 루비 빛깔과 잘 익은 체리와 자두의 향과 더불어 바닐라, 가죽, 담배 그리고 파프리카와 후추 같은 향신료를 느낄 수 있다. full body, 부드러운 탄닌와 풍부한 과일의 조화를 이루며 긴 여운을 남긴다.
35,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2051,b
2054,샤또 라 고레,http://img.wine21.com/WINE_MST/TITLE/0147000/W0147840.jpg?762581,샤또 라 고레,프랑스,보르도,카베르네 소비뇽,red,13.0,1.0,3.0,3.0,3.0,붉은 고기류 및 스테이크 혹은 치즈류 등과 잘 어울린다.,40000.0,2005,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147840,"아름답게 빛나는 검은 체리 빛과 부드러운 가죽의 뉘앙스와 함께 잘 익은 붉은 과일의 향을 느낄 수 있다. 입에 넣는 순간 느껴지는 부드러운 탄닌과 잘 익은 과일의 맛이 은은하게 지속된다.
40,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2054,b
2060,헤븐스 블랙 & 블루,http://img.wine21.com/WINE_MST/TITLE/0147000/W0147825.jpg?815222,헤븐스 블랙 & 블루,미국,캘리포니아,카베르네 소비뇽,red,15.0,1.0,3.0,3.0,3.0,"스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",140000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147825,"까베르네 쇼비뇽 & 쉬라가 각각 50%로 동일하게 블랜딩 된 와인으로 블랙 과일류, 스파이시한 향, 말린 감초 등의 풍부한 아로마를 가지며, 잘 짜여진 구조를 가진 미디엄 바디의 잘 만들어진 와인이다.
140,000원 (750㎖) 와인투유코리아",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2060,b
2062,"더 락,  까베르네  쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147822.jpg?844120,락클리지 빈야드,미국,캘리포니아,카베르네 소비뇽,red,9.0,1.0,3.0,5.0,4.0,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.",180000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147822,"나파밸리 St Helena 600ft 고도의 바위가 많은 작은 밭에서 엄선된 포도로 만들었고, 진한 루비색상에서 Dark 색상까지 보일 정도로 농도가 진하고, 에스프레소, 짖은 초콜릿, 농익은 자두, 카시스 향과 풀바디 향과 맛을 나타내는 프리미엄 까베르네 쇼비뇽 와인이다. 60% new French Oak통 에서 18개월 이상 숙성되었다.
180,000원 (750㎖) 와인투유코리아",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2062,b
2063,"아발론, 나파밸리 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147817.jpg?038502,아발론,미국,캘리포니아,카베르네 소비뇽,red,10.5,1.0,3.0,4.0,4.0,"스테이크, 파스타, 닭고기요리, 돼지고기요리, 숙성된 치즈 등 ",80000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147817,"나파밸리, 짙고도 밝은 루비색으로 루터포드 (Rutherford) 지역의 포도를 주 품종으로 사용하여 “Earthy Flavor’ 가 나타나며 Oakville포도로부터는 Black Cherry, Oak, Caramel, 계피 등 다양한 견과류 향을 시발점으로 Plum, Cherry Tobacco, Blueberry 등의 미묘한 잔향을 나타내고 있다. 오크통 숙성으로 균형 잡힌, 달콤하고도 다양한 과일 향이 오랜동안 입안을 부드럽게 맴돌게 한다. 언제 어디서나 편안하게 즐길 수 있는 나파밸리 와인이다.
80,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2063,b
2065,"깔리떼라, 세니트",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147761.jpg?379264,칼리테라,칠레,라펠,카베르네 소비뇽,red,14.0,1.0,3.0,4.0,4.0,"돼지고기,스테이크, 모든 육류등과 잘 어울린다.",200000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147761,"진한 루비빛과 붉은 빛을 띠며, 잘 익은 라즈 베리, 라즈베리, 블렉 페퍼, 버터 스카시향의 조화로 콤플렉스 향이 느껴지며, 매우 우아하고 잘 짜여진 볼륨감을 느낄 수 있는 와인이다.

쎄니트는 깔리테라의 최상 품질의 플래그쉽 와인으로, 하늘의 가장 높은 곳, 최고조와 같은 뜻을 가졌다. 친환경적인 와인과 지속가능한 환경을 만드는 것을 추구하는 이 와이너리의 철학을 오롯이 담아 만들어진 와인이며, 깔리테라 최고의 빈야드에서 조심스럽게 손으로 수확한 포도로 최상의 브랜딩 기술을 통해 생산된다. 1년 중 하루가 길고 햇빛이 빈야드로 내리 쬐는 날, 깔리떼라 와이너리에서는 세니트를 만들기 위한 마지막 블랜딩을 한다. 그 해에 생산되는 최고의 포도를 선별하여 해마다 다른 브랜딩을 하며, 최상의 맛과 향을 내는데 목적을 둔 와인이다. 18개월 프렌치 혹은 아메리칸 오크에 숙성되었다.


200,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2065,b
2074,뻬르 앙슬렘 리져브 드 로브 루즈,http://img.wine21.com/WINE_MST/TITLE/0147000/W0147690.jpg?209947,브로떼,프랑스,론,시라/쉬라즈,red,9.0,1.0,3.0,3.0,3.0,"조제식품, 바비큐, 피자, 파스타, 구운생선, 양고기, 이색적인 음식등과 잘 어울린다.",20000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147690,"진한 루비색과 체리향과 라즈베리향, 블랙커런트향과 바닐라향이 어우러진 매우 순수한 향기와 입안 가득 느껴지는 상쾌함, 부드러운 탄닌이 우아한 느낌을 주며 마지막에 오크향을 느낄수 있는 풀바디 와인이다.
20,000원 (750㎖)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2074,b
2075,"브로떼, 도메인 그로셋  꼬뜨 뒤 론 빌리지 케란느",http://img.wine21.com/WINE_MST/TITLE/0147000/W0147685.jpg?656099,브로떼,프랑스,론,그르나슈,red,9.0,1.0,3.0,3.0,3.0,"닭고기 요리, 양고기, 스튜요리, 붉은 고기, 약하게 발효된 치즈와 잘 어울린다.",55000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=147685,"진한 붉은빛이 감도는 보라색과 작은 검은 과일의 복합적인 향이 느껴진다. 가죽향과 성숙되지 않은 듯한 향이 어울어지고, 후추향과 풍부한 탄닌과 함께 매끄럽고 향긋한 맛이 입안에서 감돌며, 마지막까지 빵 구운듯한 향이 지속된다.
55,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2075,b
