title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size
"토마스 고스, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162766.jpg?412998,토마스 고스,호주,사우스,['카베르네 소비뇽'],레드,테이블 와인,9.5,1,4,4,4,"스테이크, 바비큐 등의 육류요리 등과 잘 어울린다.",50000,2016,750
"토마스 고스, 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162765.jpg?900310,토마스 고스,호주,사우스,['시라/쉬라즈'],레드,테이블 와인,9.5,1,3,4,4,양고기 등 향이 풍부한 붉은 육류 등과 잘 어울린다.,50000,2016,750
"보글, 팬텀",NaN,보글 빈야드,미국,캘리포니아,"['쁘띠 시라', '진판델', '카베르네 소비뇽', '메를로']",레드,테이블 와인,14.5,1,4,5,4,"안심스테이크 with 와인소스, 구운 랍스타, 오리바비큐 등과 잘 어울린다.",120000,2014,750
"보글, 에센셜 레드",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162763.jpg?915254,보글 빈야드,미국,캘리포니아,"['진판델', '시라/쉬라즈', '카베르네 소비뇽', '쁘띠 시라']",레드,테이블 와인,13.5,1,4,4,4,"바베큐버거,  블루치즈, 다크초콜렛 마카롱 등과 잘 어울린다.",102000,2015,750
"피아텔리, 알토모리노 샤도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162745.jpg?741596,피아텔리,아르헨티나,멘도사,['샤르도네'],화이트,테이블 와인,14.0,1,3,4,1,"해산물요리, 닭고기, 생선구이, 연어샐러드",40000,NA,750
"피아텔리, 알토모리노 말벡",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162744.jpg?214031,피아텔리,아르헨티나,멘도사,['말벡'],레드,테이블 와인,9.5,1,3,4,4,"스테이크, 볶은 쇠고기, 버섯 리조또",42000,NA,750
"피아텔리, 알토모리노 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162743.jpg?660314,피아텔리,아르헨티나,멘도사,['카베르네 소비뇽'],레드,테이블 와인,9.5,1,3,4,4,"훈제요리, 소고기, 치즈",40000,NA,750
"피아텔리, 말벡 그랑 리저브 멘도자",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162742.jpg?090404,피아텔리,아르헨티나,멘도사,['말벡'],레드,테이블 와인,15.0,1,3,5,4,"돼지고기,소고기, 오리훈제",100000,NA,750
"피아텔리, 말벡 그랑 리저브 카파야테",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162741.jpg?546319,피아텔리,아르헨티나,살타,['말벡'],레드,테이블 와인,15.0,1,3,5,4,"그릴에 구운 요리, 양고기",100000,NA,750
"피아텔리, 말벡 프리미엄 리저브",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162740.jpg?976381,피아텔리,아르헨티나,멘도사,['말벡'],레드,테이블 와인,14.0,1,3,5,4,"돼지등갈비, 안심스테이크, 치즈 ",64000,2017,750
"피아텔리, 까베르네 쇼비뇽 리저브",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162739.jpg?403213,피아텔리,아르헨티나,살타,['카베르네 소비뇽'],레드,테이블 와인,9.5,1,3,4,4,"스테이크, 타코, 피자",64000,NA,750
"실레니, 그랑 리저브 레이트 하비스트 세미용",NaN,실레니 ,뉴질랜드,노스,['세미용'],화이트,디저트 와인,9.5,5,3,4,1,"과일 타르트, 블루치즈나 파테와 잘 어울린다. 
",58000,2019,375
코르테 지아라 프로세코,NaN,코르테 지아라 ,이탈리아,베네토,['글레라'],스파클링,에피타이저,11.0,1,3,2,1,"식전주, 초밥, 갑각류, 조개류, 연어, 매콤한 아시아 음식 등과 잘 어울린다.",56000,2019,750
"GCF, 프뤼 드 메르",NaN,GCF 그룹,프랑스,보르도,"['소비뇽 블랑', '기타 품종']",화이트,"에피타이저, 테이블 와인",12.5,1,3,2,1,"대부분의 해산물 요리, 그릴에 조리한 생선, 굴 등과 잘 어울린다.",42000,2018,750
"GCF, 꼬뜨 드 뵈프",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162733.jpg?731666,GCF 그룹,프랑스,서던,"['시라/쉬라즈', '마르셀란']",레드,테이블 와인,13.5,1,3,3,2,"뵈프 부르기뇽, 안심 찹 스테이크, 로스트 비프 스테이크 등과 잘 어울린다.",42000,2018,750
마이너 스테지코치 빈야드 멜롯,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162729.jpg?146908,마이너 패밀리 빈야즈,미국,캘리포니아,"['메를로', '카베르네 소비뇽', '카베르네 프랑']",레드,테이블 와인,10.5,1,3,4,4,"스테이크, 치즈",180000,2013,750
"포지롱 셀라, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162728.jpg?608143,포지롱 셀라,미국,워싱턴주,"['카베르네 소비뇽', '메를로', '쁘띠 베르도']",레드,테이블 와인,10.0,1,4,4,4,"스테이크, 치즈",160000,2013,750
에르다드 두 가미투 레세르바,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162724.jpg?074222,에르다지 두 가미투,포르투갈,알렌테주,"['시라/쉬라즈', '알리칸테 부쉐']",레드,테이블 와인,9.5,1,3,5,4,"스테이크, 치즈",154000,2012,750
로마 로쏘,NaN,포지오 레 볼피,이탈리아,라치오,"['몬테풀치아노', '시라/쉬라즈', '체사니제']",레드,테이블 와인,14.0,1,3,4,4,"토마토 소스 베이스의 파스타 또는 살라미, 구운 고기 요리등과 잘 어울린다.",110000,2017,750
"벨레노시, 치르쿰 몬테풀치아노 다브루쪼",NaN,벨레노시,이탈리아,아브루쪼,['몬테풀치아노'],레드,테이블 와인,9.0,1,4,1,1,개운한 산미 덕분에 음식 기름기가 많은 육류 요리와의 매칭도 매우 용이하다.,60000,2016,750
"스택스 립 와인 셀라, 핸즈 오브 타임 샤도네이",NaN,스택스 립 와인 셀라,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,9.5,1,3,3,1,"불에 구운 한치/오징어/관자, 레몬버터 소스 파스타, 베이컨 등 ",99000,2016,750
"랭 트윈스, 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162682.jpg?386028,레인지 트윈즈 ,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,9.5,1,3,3,1,"크림소스의 돼지고기, 가자미와 광어 등 흰살 생선류 요리 등과 잘 어울린다.",56000,2016,750
"랭 트윈스, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162681.jpg?856054,레인지 트윈즈 ,미국,캘리포니아,['피노 누아'],레드,테이블 와인,8.0,1,3,3,3,"브리 치즈, 양고기, 참치, 가벼운 레드소스 베이스의 요리 크렘블레 등과 잘 어울린다.",56000,2017,750
"랭 트윈스, 카버네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162680.jpg?334233,레인지 트윈즈 ,미국,캘리포니아,['카베르네 소비뇽'],레드,테이블 와인,8.0,1,3,4,4,"숙성 치즈, 양고기, 소고기 등 육류 요리와 잘 어울린다.",56000,2015,750
"랭 트윈스, 올드 바인 진판델",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162679.png?808048,레인지 트윈즈 ,미국,캘리포니아,['진판델'],레드,테이블 와인,15.0,2,3,4,3,"경성 치즈, 소시지 & 스테이크, 부야베스, 스파이시한 요리, 라구 소스 요리 ",56000,2016,750
"덕혼, 나파 밸리 샤도네이",NaN,덕혼 와인 컴퍼니 ,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,7.5,1,3,4,1,"굴, 조개, 생선류, 기타 해산물, 굽거나 크림소스를 곁들인 닭고기 등과 잘 어울린다.",100000,2016,750
"후버, 리슬링 엔젤스베르크",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162675.jpg?545613,바인굿 마르쿠스 후버,오스트리아,니더외스터라이히,['리슬링'],화이트,"에피타이저, 테이블 와인",8.5,2,4,3,1,"송어 또는 연어 요리, 매콤한 음식, 아시아 음식 등과 잘 어울린다.           ",59000,2018,750
"샤또 드 루, 무스캇 드 리브잘트",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162674.jpg?974565,샤또 드 루,프랑스,서던,['뮈스까 블랑 쁘띠 그랑'],주정강화,디저트 와인,15.5,5,1,4,1,"푸아그라, 로크포르 치즈와 같은 질감이 있는 음식과 잘 어울린다.",60000,2015,750
한  에스엘에이치 피노누아 ,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162673.jpg?419228,한 패밀리 와인즈,미국,캘리포니아,['피노 누아'],레드,테이블 와인,9.5,1,3,2,2,"연어구이, 찜닭, 크림 파스타, 허브를 곁들인 로스티드 치킨 , 레어 스테이크, 카르파초, 그릴드 랍스터, 브리 치즈, 블루 치즈 등과 잘 어울린다.",106000,2017,750
"타라파카, 그란 레세르바 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162666.jpg?749105,비냐 타라파카,칠레,아콩카구아,['샤르도네'],화이트,테이블 와인,13.5,1,3,4,1,"훈제 연어, 토끼요리, 그뤼에르 같은 숙성 치즈 등과 잘 어울린다.",66000,2016,750
"타라파카, 그란 레세르바 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162665.jpg?238732,비냐 타라파카,칠레,아콩카구아,['소비뇽 블랑'],화이트,"에피타이저, 테이블 와인",13.5,1,4,3,1,"조개류 및 갑각류를 곁들인 샐러드, 허브 소스를 곁들인 생선요리 등과 잘 어울린다.",66000,2018,750
"타라파카, 그란 레세르바 시라",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162664.jpg?700484,비냐 타라파카,칠레,마이포,['시라/쉬라즈'],레드,테이블 와인,14.5,1,3,4,3,"토끼, 야생 멧돼지, 칠면조 등 복합적인 향을 가진 음식과 잘 어울린다.  ",66000,2017,750
"타라파카, 그란 레세르바 에티케타 네그라",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162663.jpg?207016,비냐 타라파카,칠레,마이포,['카베르네 소비뇽'],레드,테이블 와인,14.5,1,3,5,5,"야생 육류나 트뤼플을 이용한 풍부한 풍미의 음식, 숙성  치즈 등과 잘 어울린다.",140000,2016,750
"타라파카, 에티케타 아쑬",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162662.jpg?704216,비냐 타라파카,칠레,마이포,"['카베르네 소비뇽', '쁘띠 베르도', '시라/쉬라즈', '카베르네 프랑', '기타 품종']",레드,테이블 와인,14.5,1,3,5,4,"그릴에 구운 육류 요리, 부드러운 치즈, 토마토 소스 또는 페스토 소스 파스타, 다크 초콜릿 등과 잘 어울린다.",180000,2016,750
"도멘 세르 마자르, 뀌베 앙리 세르",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162661.jpg?303653,도멘 세르 마자르,프랑스,서던,"['시라/쉬라즈', '까리냥', '그르나슈']",레드,테이블 와인,14.0,1,3,4,3,"육류, 치즈",59000,2015,750
드 샹스니 임페투스 브뤼,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162660.jpg?469364,까브 데 빈너롱,프랑스,루아르,"['슈냉 블랑', '샤르도네']",스파클링,"에피타이저, 테이블 와인",8.5,1,4,3,1,"전채요리, 해산물 등과 잘 어울린다.",87000,2011,750
"까스뗄린 빌라, 키안티 클라시코 리제르바",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162651.jpg?919588,까스뗄린 빌라,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,9.5,1,4,4,3,"기름진 육류 요리, 트러플 오일 파스타, 크림 리조또 ",170000,2009,750
"오드펠, 오르자다 까리냥",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162650.jpg?425005,오드펠,칠레,마울레,['까리냥'],레드,테이블 와인,13.0,1,4,4,4,"육류, 치즈 등과 잘 어울린다.",74000,2016,750
"엑셀시오르, 퓨어브레드 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162649.jpg?892798,엑셀시오르,남아프리카,브리드,['소비뇽 블랑'],화이트,테이블 와인,13.0,1,5,2,1,"에피타이저, 생선 요리",22000,2018,750
"엑셀시오르, 퓨어브레드 쉬라즈 메를로",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162648.jpg?333168,엑셀시오르,남아프리카,브리드,"['시라/쉬라즈', '메를로']",레드,테이블 와인,14.0,1,4,4,4,"햄버거, 파스타",22000,2015,750
"엑셀시오르, 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162647.jpg?788264,엑셀시오르,남아프리카,브리드,['소비뇽 블랑'],화이트,"에피타이저, 테이블 와인",13.0,1,5,2,1,구운 레몬과 그린올리브랑 케이퍼을 곁들인 닭가슴살요리,30000,2017,750
"엑셀시오르, 메를로",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162646.jpg?241240,엑셀시오르,남아프리카,브리드,['메를로'],레드,테이블 와인,14.0,1,4,3,3,"야채, 허브를 곁들인 양고기",30000,2016,750
"엑셀시오르, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162645.jpg?630656,엑셀시오르,남아프리카,브리드,['카베르네 소비뇽'],레드,테이블 와인,9.5,1,4,4,4,"육즙이풍부한 등심스테이크, 치즈",32000,2017,750
"하디스, 리저브 카베네 쇼비뇽 백인박스 3리터",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162644.jpg?020839,하디스,호주,사우스,['카베르네 소비뇽'],레드,테이블 와인,9.0,2,3,2,3,"스테이크, 바베큐, 불고기, 갈비 등 육류 요리",24000,NV,3000
"루카렐리, 일 바카 프리미티보 디 만두리아",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162636.jpg?617795,판티니 그룹,이탈리아,뿔리아,['프리미티보'],레드,테이블 와인,14.0,1,2,5,3,"붉은 육류, 야생동물 요리, 치즈 등과 잘 어울린다.",163000,2016,750
"맥기건, 프라이빗 빈 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162632.jpg?181792,맥기건,호주,사우스,['시라/쉬라즈'],레드,테이블 와인,13.5,1,3,4,3,양고기 구이 등 육류 등과 잘 어울린다.,44000,2017,750
"테누떼 로제띠, 포지오 치베타 고베르노 알루소 토스카노",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162629.jpg?624763,판티니 그룹,이탈리아,토스카나,"['산지오베제', '메를로', '시라/쉬라즈', '카베르네 소비뇽']",레드,테이블 와인,13.5,1,3,4,4,"소고기 등의 붉은 육류, 야생 사냥고기, 숙성된 치즈, 크림 파스타 등과 잘 어울린다.",80000,2016,750
"테누떼 로제띠, 포지오 치베타 끼안티 클라시코",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162628.jpg?090639,판티니 그룹,이탈리아,토스카나,"['산지오베제', '카베르네 소비뇽', '카나이올로']",레드,테이블 와인,13.5,1,3,4,3,"그릴에 조리한 스테이크, 치즈 등과 잘 어울린다.",75000,2016,750
"테누떼 로제띠, 끼안띠",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162627.jpg?563380,판티니 그룹,이탈리아,토스카나,"['산지오베제', '메를로', '콜로리노']",레드,테이블 와인,12.5,1,4,3,3,"스팀에 조리한 생선류와 가금류, 오일과 토마토를 곁들인 이탈리안 파스타 등과 잘 어울린다.",44000,2015,750
모건 베이 까베르네 쇼비뇽,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162624.jpg?020350,루더포드 와인 컴퍼니 (루더포드 랜치) ,미국,캘리포니아,['카베르네 소비뇽'],레드,테이블 와인,13.0,1,2,4,3,"바베큐 폭립, 브리 치즈, 피자 등과 잘 어울린다.",50000,2016,750
"라 스피네따, 바롤로 가레띠",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162623.jpg?423154,라 스피네따,이탈리아,피에몬테,['네비올로'],레드,테이블 와인,14.5,1,4,4,5,"구운붉은고기음식, 야생고기 등과 잘 어울린다.",200000,2016,750
"라 스피네따, 키안티 리제르바",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162622.jpg?874341,라 스피네따,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,14.0,1,4,4,4,"토마토 파스타, 피자, 육류, 치즈",88000,2015,750
"도멘 루 페레 에 피스, 레 코티유 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162601.jpg?710098,도멘 루 페레 에 피스,프랑스,NaN,['피노 누아'],레드,테이블 와인,12.5,1,3,3,2,향이 있는 야채 샐러드나 부드러운 소고기 요리와 잘 어울린다. 부드러운 질감의 치즈 또한 좋은 궁합을 이룬다.,38000,2019,750
"도멘 루 페레 & 피스, 레 코티유 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162600.jpg?200113,도멘 루 페레 에 피스,프랑스,NaN,['샤르도네'],화이트,테이블 와인,12.5,1,3,3,1,"해산물, 크림 리조토, 차가운 전채요리, 라 따뚜이, 양파가 들어간 샐러드 등과 잘 어울린다.",38000,2018,750
"브루노 지아코사, 네비올로 달바",NaN,부르노 지아코사,이탈리아,피에몬테,['네비올로'],레드,테이블 와인,14.5,1,3,4,3,"육류, 치즈 등과 잘 어울린다.",110000,2018,750
"나바로 꼬레아스, 알레고리아 그란 레세르바 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162590.jpg?385762,보데가 나바로 꼬레아스,아르헨티나,멘도사,['샤르도네'],화이트,테이블 와인,12.5,1,3,4,1,"풍부한 소스를 곁들인 파스타, 해산물 요리 등
",115000,2015,750
"나바로 꼬레아스, 레세르바 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162589.jpg?833488,보데가 나바로 꼬레아스,아르헨티나,멘도사,['샤르도네'],화이트,테이블 와인,13.5,1,3,3,1,"크리미한 소스를 곁들인 파스타, 해산물 파스타 등 
",50000,2017,750
"나바로 꼬레아스, 레세르바 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162588.jpg?414191,보데가 나바로 꼬레아스,아르헨티나,멘도사,['카베르네 소비뇽'],레드,테이블 와인,14.5,1,3,4,4,"스파이시한 향신료를 곁들인 양고기, 숙성 치즈 ",50000,2016,750
