,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
205,샤또 르 포즈,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166866.jpg?590907,샤또 르 포즈,프랑스,보르도,메를로,red,9.0,1.0,4.0,4.0,3.0,담백한 소스를 얹은 붉은 육류 또는 대부분의 치즈와 잘 어울린다.,46000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166866,"밝은 루비빛이 감도는 짙은 자주색을 띠고 크랜베리, 산딸기, 블랙 체리, 다크 초콜릿, 볶은 커피콩, 민트, 허브, 삼나무의 아로마가 느껴진다. 입 안에서는 촘촘한 구조감을 지니고 있으면서도 부드러운 타닌이 느껴지며 맛의 균형감이 좋은 와인이다.

프랑스산 오크통에서 12개월간 숙성했다.
46,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205
206,아일들와일드 돌체토,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166852.jpg?818344,아이들와일드,미국,캘리포니아,돌체토,red,8.0,1.0,4.0,3.0,3.0,"구운 가지 요리, 로제 파스타, 향신료가 들어간 아시아 요리와 잘 어울린다.",85000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166852,"레드체리, 흙내음, 장미, 아몬드, 그리고 아니스 향이 느껴진다. 미디엄 바디 와인으로 처음에는 신선미가, 마지막에는 약간의 타닌이 입 안을 감도는 생기 있으면서도 맛과 향이 균현잡힌 와인이다.

85,000원 (750㎖) 보틀샤크",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,206
207,아이들와일드 코르테제,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166851.jpg?503616,아이들와일드,미국,캘리포니아,코르테제,white,8.0,1.0,4.0,3.0,1.0,"삶거나 찐 돼지고기, 닭 요리과 잘 어울리며 치즈를 곁들인 샐러드와도 궁합이 좋다.",97000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166851,"밝은 볏짚색을 띠고 카모마일, 감, 레몬절임, 밀짚, 민트, 백차, 그리고 카다멈의 아로마가 느껴진다. 처음에는 미네랄 맛이 감도며, 산도와 함께 페놀감이 끝맛을 장식하는 와인이다.
97,000원 (750㎖) 보틀샤크",1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,207
208,아이들와일드 아르네이스,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166850.jpg?910346,아이들와일드,미국,캘리포니아,아르네이스,white,7.0,1.0,4.0,2.0,1.0,"견과류와 살짝 구운 채소, 치즈 등과 잘 어울린다.",85000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166850,"밝은 볏짚을 띠고 청사과, 자스민 티, 백도, 회향, 그리고 레몬의 아로마가 느껴지며 쌉쌀한 아몬드 맛이 입안을 살짝 감도며 산도를 높여주는 것으로 마무리 되는 와인이다.
85,000원 (750㎖) 보틀샤크",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,208
209,"아이들 와일드, 플로라 파우나 레드",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166849.jpg?538935,아이들와일드,미국,캘리포니아,바르베라,red,8.5,1.0,3.0,4.0,4.0,"토마토 소스 베이스 파스타, 오리고기 등과 잘 어울린다.",83000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166849,"밝은 루비색에 다크체리, 흙내음, 말린허브, 제비꽃의 아로마가 느껴지며 처음에는 와인 전체에 적절한 점성이 있는 맛이 즐겁게 느껴지고 강한 산도와 타닌의 균형감이 묵직하게 마무리 지어주는 와인이다.

83,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,209
210,"아이들와일드, 플로라 파우나 화이트",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166847.jpg?555785,아이들와일드,미국,캘리포니아,뮈스까 까넬리,white,9.0,1.0,4.0,3.0,1.0,"샐러드, 로스트 치킨, 아몬드 등과 잘 어울립니다.",83000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166847,"연한 볏짚색을 띠고 꿀, 야생꽃, 젖은 돌, 쟈스민, 그리고 오렌지 꽃잎의 아로마가 풍부하게 느껴진다. 입 안에서는 다양한 모습을 보여주는데 처음은 가볍고 은은하게 시작하여, 중간에는 깊고 진한 풍미를 길게 느낄 수 있으며, 끝으로 다시 가볍고 부드럽게 마무리 되는 와인이다.
83,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,210
211,마우릿슨 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166846.jpg?959232,마우릿슨,미국,캘리포니아,소비뇽 블랑,white,7.5,1.0,4.0,2.0,1.0,"따뜻한 여름 저녁 애피타이저나 샐러드, 해산물 요리와 같은 음식과 매칭하기 좋은 와인이다.",71000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166846,"연한 볏짚색을 띠고 코에서는 자몽, 목련잎, 젖은 돌, 그리고 야생 캐모마일의 아로마가 잔잔히 느껴지며 입 안에서는 라임, 중반부에는 허니 써클, 오렌지의 맛과 뚜렷하고 신선한, 활기가 넘치는 맛을 보이는 와인이다.

71,000원 (750㎖) 보틀샤크",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,211
212,마우릿슨 진판델,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166845.jpg?610434,마우릿슨,미국,캘리포니아,진판델,red,11.0,1.0,3.0,5.0,4.0,"양고기 스테이크, 햄버거 등과 잘 어울린다.",84000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166845,"진한 루비색을 띠고 코에서는 농익은 블랙체리, 블랙베리, 향신료 등의 아로마가 은은히 느껴진다. 입 안에서는 과일향이 먼저 잔잔히 퍼지다가 묵직한 풀 바디와 농도있는 타닌이 우아한 느낌을 주며 긴 여운을 남기는 와인이다.
84,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,212
213,윌슨 카베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166844.jpg?025885,윌슨 와이너리,미국,캘리포니아,카베르네 소비뇽,red,9.5,1.0,3.0,4.0,4.0,"햄버거, 피자, 맥앤치즈와 잘 어울리며, 그 외에도 프라임립과 즐기기 좋은 와인이다.",91000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166844,"루비색을 띠고 블랙베리, 블랙커런트, 라스베리에 숙성된 오크향과 향신료의 부케가 느껴지며 마지막까지 부드럽게 입안을 감싸는 마시기 편한 와인이다.
91,000원 (750㎖) 보틀샤크",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,213
214,마조꼬 진판델,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166843.jpg?662663,윌슨 와이너리,미국,캘리포니아,진판델,red,10.5,1.0,2.0,5.0,3.0,"견과류, 포르치니 파스타, 카망베르 치즈 등과 잘 어울린다.",70000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166843,"루비색을 띠고 약간의 스파이시와 함께 블랙베리, 보이즌베리, 그리고 라스베리의 향이 코를 자극하며 입 안에는 진한색의 열매들과, 체리 콜라, 마지막에는 소량의 페퍼 맛이 가득 퍼지는 와인이다.
70,000원 (750㎖) 보틀샤크",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,214
215,마조꼬 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166842.jpg?054352,윌슨 와이너리,미국,캘리포니아,샤르도네,white,11.5,1.0,3.0,4.0,1.0,"부드러운 염소치즈가 올려져 있는 무화과 콤포트와 크래커, 또는 꿀이 발려진 햄이나 가정식 맥앤치즈 요리와 잘 어울린다.",61000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166842,"연한 황금색을 띠고 레몬, 라임, 파인애플 향이 허니서클 및 오크 뉘앙스의 향이 매혹적이며 적당량의 산도와 열대과일, 버터스카치, 카라멜, 오크 숙성을 통해 크림같이 부드러운 목 넘김을 선사하는 와인이다.
61,000원 (750㎖) 보틀샤크",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,215
216,데로미에 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166841.jpg?715344,윌슨 와이너리,미국,캘리포니아,샤르도네,white,11.5,1.0,5.0,3.0,1.0,"염소치즈, 해산물 타파스, 맥앤치즈 등과 잘 어울린다.",68000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166841,"옅은 황금색을 띠고 상큼한 배, 허니써클, 메론 등의 아로마에 바닐라 같은 오크향이 은은하게 퍼진다. 산미가 매력적이며 키위, 리치 같은 열대과일이 입 안에서 조화롭게 어우러지는 와인이다.
68,000원 (750㎖) 보틀샤크",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,216
217,"마리에따, 아르메 카베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166839.jpg?757030,마리에따 셀라,미국,캘리포니아,카베르네 소비뇽,red,11.0,1.0,4.0,5.0,5.0,"그릴에 구운 스테이크, 허브를 얹어 로스팅한 고기 등과 잘 어울린다.",70000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166839,"진한 크림슨색을 띠고 블랙 체리, 세이지, 라벤더, 맨솔, 감초 등의 향이 풍미를 더해주며 흙 내음이 은은하게 느껴지며 입 안에서는 풍부한 풍미와 질감을 즐길 수 있는 와인이다.
70,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,217
218,"마리에따, 크리스토",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166838.jpg?192089,마리에따 셀라,미국,캘리포니아,시라/쉬라즈,red,8.5,1.0,4.0,5.0,4.0,"그릴에 구운 양고기, 크림 파스타 등과 잘 어울린다.",73000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166838,"매력적인 붉은 루비색을 띠고 향긋한 블랙베리, 블랙체리, 허브의 스파이시함, 올리브, 가죽, 감초 등의 아로마가 느껴지며, 입 안에서는 묵직한 풀 바디에 다크 초콜릿, 흙향, 제비꽃향이 어우러지는 가운데 부드러운 질감이 잘 조화를 이루는 와인이다.
73,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,218
219,"마리에따, 로만 진판델",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166837.jpg?808305,마리에따 셀라,미국,캘리포니아,진판델,red,11.5,1.0,4.0,5.0,4.0,"그릴에 구운 고기, 피자 등과 잘 어울린다.",65000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166837,"진한 루비색을 띠고 달콤한 꽃향, 붉은 과실향이 코 끝에서 느껴진다. 미디움 바디에 체리, 자두, 향신료의 맛이 풍부하며 산미가 좋아 어떤 음식과도 쉽게 마실 수 있는 와인이다.
65,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,219
220,리프 앤 바인 쁘띠 시라,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166835.jpg?896545,리프 앤 바인,미국,캘리포니아,쁘띠 시라,red,11.0,1.0,3.0,5.0,3.0,그릴에 구운 고기와 포토벨로 버섯 등과 잘 어울린다.,73000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166835,"진보라색, 크림슨색을 띠고 블루베리, 다크초콜릿, 설탕에 절인 자두, 검은 후추의 아로마가 느껴지며 입 안에서는 커런트와 라스베리의 풍부함이 돋보이는 와인이다.
73,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,220
221,리프 앤 바인 카리냥,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166834.jpg?974203,리프 앤 바인,미국,캘리포니아,까리냥,red,8.0,1.0,2.0,4.0,4.0,"오리고기, 스테이크 등과 잘 어울린다.",92000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166834,"밝은 루비색을 띠고 레드체리와 크랜베리, 신선한 꽃, 담배잎의 아로마가 느껴지며 생기있고 발랄한 맛에 긴 여운을 선사하는 와인이다.
92,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,221
222,그라치아나 피노 누아,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166833.jpg?038909,그라치아나,미국,캘리포니아,피노 누아,red,11.0,1.0,4.0,4.0,2.0,"오리고기, 구운 버섯, 뵈프 부르귀뇽 등과 잘 어울린다.",113000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166833,"루비색을 띠고 검붉은 열매들의 향과 함께 따뜻한 흙내음, 진한 감초같은 풍미가 느껴지며 미디엄 바디 와인으로 부드러운 끝 맛을 가지고 있는 와인이다.

프랑스산 오크통에서 11개월간 숙성하였다.
113,000원 (750㎖) 보틀샤크",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,222
223,그라치아나 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166832.jpg?236605,그라치아나,미국,캘리포니아,샤르도네,white,9.5,1.0,4.0,4.0,1.0,"치즈와 로스트 비프, 로스트 치킨 등과 잘 어울린다.",81000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166832,"연한 황금색을 띠고 잘 익은 배와 파인애플의 아로마가 느껴지며 드라이한 끝 맛이 입 안을 가득 채워놓은 와인이다.

프랑스산 오크통에서 11개월간 숙성하였다.
81,200원 (750㎖) 보틀샤크",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,223
224,"세뇨리오 드 이니에스타, 로블",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166828.jpg?590971,보데가 유니온 캄페시나 이니에스텐스(유씨아이),스페인,만추엘라,템프라니요,red,9.0,1.0,4.0,3.0,3.0,"양고기, 타파스 음식등과 잘 어울린다.",32000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166828,"이 와인은 검붉은 색을 띠고 있으며 완벽하게 익은 붉은 과실의 풍미를 지니고 있다. 오크통에서 숙성(뉴 프렌치 오크통에서 3개월)시켜 바닐라와 토스트 향이 묵직한 과일의 향과 훌륭한 조화를 이루고 있다.

각 품종 별로 따로 15일 동안 포도 껍질과 함께 침용한 후 28°C에서 발효를 진행한다.

32,000원 (750㎖) 더블유에스통상",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,224
225,아나키스타 가르나차,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166818.jpg?622586,산 그레고리오 SCL,스페인,칼라타유드,가르나차,red,16.0,1.0,4.0,5.0,4.0,붉은 고기 및 스파이시 소스의 음식들과 잘 어울린다.,58000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166818,"풀 바디의 16%의 강렬한 가르나챠로, Rich Plum Red색을 가지며, 라즈베리, 체리의 과일과 스파이시, 페퍼향이 가득하다. 뛰어난 무게감과 튀지 않는 맛은 Super Rich, Fruity하다.

아나키스타 가르나차는 스페인 북부 아라곤 지역에서 가장 높은 칼라타유드 지역에서 생산한다. 여름은 매우 덥지만 900미터의 밤은 쌀쌀하다. 가르나차의 포도는 이러한 기후를 좋아하며, 포도과육은 이것에 반응해 맛을 보여준다. 이 와인의 생산량은 20hl/ha로 매우 낮은 생산량을 가진다.

와인메이커이자 주인인 Norrel Robertson은 스페인에서 가장 호평을 받는 Garnacha 전문가 중 한명으로 전 세계에 와인을 만들어 왔다.15년 전에 그는 칼라타유드에 정착해 오래된 포도나무를 구입해 와인을 만들기 시작했다.

스페인에 거주하는 3명의 Master of Wines 중 한명인 Norrel Robertson 은 2000년에 와인 마스터가 되었고, 전체 평가를 뛰어난 성적으로 거두어 로버트몬다비상을 수상한 경력을 가지고 있다.
58,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225
226,이든 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166811.jpg?712367,이든,남아프리카,케이프,샤르도네,white,8.75,1.0,3.0,2.0,1.0,"해산물, 생선, 랍스터, 새우, 가금류, 돼지고기 등과 잘 어울린다.",50000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166811,"깨끗하고 밝은 금색 컬러를 띠며 바닐라와 구운 아몬드, 카라멜, 배, 사과의 절묘한 밸런스의 아로마를 느낄 수 있다. 가볍고 둥글며 신선한 스트러스의 부케와 높은 수준의 세련된 피니쉬를 느낄 수 있는 와인이다.
50,000원 (750㎖) 휴에프 와인",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,226
227,이든 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166810.jpg?194562,이든,남아프리카,케이프,소비뇽 블랑,white,8.75,1.0,4.0,2.0,1.0,"굴, 생선, 스시, 회, 해산물 딤섬, 갈릭 새우, 오징어 등과 잘 어울린다.",50000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166810,"밝은 짚색 컬러를 띠며 시계풀과 파파야의 강하고 복합적인 아로마를 느낄 수 있다. 과실의 신선함과 고급진 완벽한 밸런스와 기분좋은 질감이 특징인 와인이다.
50,000원 (750㎖) 휴에프 와인",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,227
228,"이든, 르네상스 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166809.jpg?937427,이든,남아프리카,케이프,샤르도네,white,13.5,1.0,3.0,2.0,1.0,"해산물, 생선, 랍스터, 새우, 가금류, 돼지고기 등과 잘 어울린다.",90000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166809,"강렬한 밝은 금색컬러를 띠며 시나몬, 클로버, 파인애플, 바닐라의 강력한 아로마를 느낄 수 있다. 복숭아, 멜론의 향과 함께 복합적인 밸런스가 특징인 와인이다.
90,000원 (750㎖) 휴에프 와인",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,228
229,리코레야 가르나차,http://img.wine21.com/WINE_MST/TITLE/0166000/W0166803.jpg?778521,셀러 드 카프샤네스,스페인,몬산트,가르나차,red,9.25,1.0,3.0,3.0,3.0,"양고기, 닭고기, 피자, 파스타, 치즈 등과 잘 어울린다.",84000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166803,"유연하고 부드러운 토양으로 알려진 리코레야 토양에서 재배된 가르나차 품종으로만 만들어졌으며 토지 특성상 포도나무가 뿌리를 깊게 내리기 때문에 뛰어난 배수력으로 더 좋은 포도를 만들어 낸다. 이 특징들을 레이블에 만화로 나타내고 있으며 진한 체리컬러, 복합적인 맛, 풍부한 미네랄과 고급스러운 산미를 즐길 수 있는 와인이다. 프렌치 오크에서 4개월 숙성한다.
84,000원 (750㎖) 케이제이무역",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,229
230,"폴리지아노,로쏘 디 몬테풀치아노",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166792.jpg?588346,폴리지아노,이탈리아,토스카나,산지오베제,red,13.5,1.0,3.0,4.0,3.0,"토마토소스로 만든 파스타, 피자, 치킨 등과 잘 어울린다.",49000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166792,"블랙베리, 체리 등의 농밀한 과일 풍미가 돋보이는 와인으로 프루티한 캐릭터와 조밀한 타닌의 맛이 균형을 이루는 와인이다. 해발고도 280~350m에 위치한 밭에서 손으로 수확한 포도를 다시 한 번 선별해 만든다. 스테인리스 스틸 탱크에서 발효해, 빈티지에 따라 와인의 20~40% 가량을 8개월간 오크통에서 숙성한다. 영한 상태에서 프루티한 맛을 그대로 즐겨도 좋고, 빈티지로부터 5~8년 더 숙성할 수 있다.
49,000원 (750㎖) 신세계엘앤비",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,230
231,앙리 뤼통 마고,http://img.wine21.com/no_image1.jpg?300133,샤또 브랑 깡뜨냑,프랑스,보르도,카베르네 소비뇽,red,12.5,1.0,4.0,5.0,4.0,"각종 고기류, 치즈, 각종 이탈리아 요리 등과 잘 어울린다.",55000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166737,"짙은 루비빛을 띠며 블랙커런트, 감초향, 꽃향, 오크향을 느낄 수 있다. 묵직하면서도 섬세한 와인의 느낌과 함께 신선하면서도 강한 느낌을 주고 있으며 동시에 우아함을 잃지 않는 뛰어난 마고 와인이다.

와인은 와인이 지닌 독특함과 함께 복합성을 뛰어나게 표현하고 있으며 양조와 숙성은 샤또 브랑 깡뜨냑에서 직접 이뤄지고 있다. 와인메이커이자 샤또 브랑 깡드냑의 소유주인 앙리 뤼통은 1992년부터 샤또 브랑 깡뜨냑을 직접 경영하고 있으며, 해마다 와인의 품질을 더 높이고 있다라는 평가를 받고 있다.
55,000원 (750㎖) 다수 수입업체",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231
